DoctorID,Region,Specialization,Disease,Drug,NumPrescriptions
Doc_15445,Hyderabad,Cardiologist,Stroke,Warfarin,403
Doc_15445,Hyderabad,Cardiologist,Liver Disease,Ursodeoxycholic Acid,371
Doc_15445,Hyderabad,Cardiologist,Cancer,Paclitaxel,374
Doc_15446,Lucknow,Endocrinologist,Asthma,Montelukast,188
Doc_15446,Lucknow,Endocrinologist,Diabetes,Insulin,137
Doc_15446,Lucknow,Endocrinologist,Stroke,Alteplase,459
Doc_15446,Lucknow,Endocrinologist,Hypertension,Amlodipine,200
Doc_15446,Lucknow,Endocrinologist,Skin Infection,Amoxicillin,274
Doc_15447,Hyderabad,Endocrinologist,Diabetes,Glipizide,391
Doc_15447,Hyderabad,Endocrinologist,Skin Infection,Clindamycin,496
Doc_15447,Hyderabad,Endocrinologist,Liver Disease,Tenofovir,471
Doc_15447,Hyderabad,Endocrinologist,Cancer,Doxorubicin,248
Doc_15447,Hyderabad,Endocrinologist,Hypertension,Losartan,98
Doc_15448,Hyderabad,Oncologist,Diabetes,Insulin,155
Doc_15448,Hyderabad,Oncologist,Skin Infection,Clindamycin,307
Doc_15449,Bangalore,Neurologist,Heart Disease,Atorvastatin,339
Doc_15449,Bangalore,Neurologist,Skin Infection,Amoxicillin,468
Doc_15450,Pune,Neurologist,Heart Disease,Aspirin,88
Doc_15450,Pune,Neurologist,Liver Disease,Tenofovir,194
Doc_15450,Pune,Neurologist,Diabetes,Metformin,84
Doc_15451,Ahmedabad,Cardiologist,Skin Infection,Mupirocin,134
Doc_15451,Ahmedabad,Cardiologist,Diabetes,Metformin,223
Doc_15451,Ahmedabad,Cardiologist,Hypertension,Metoprolol,202
Doc_15452,Kolkata,General Physician,Liver Disease,Ursodeoxycholic Acid,105
Doc_15453,Lucknow,Endocrinologist,Hypertension,Amlodipine,177
Doc_15453,Lucknow,Endocrinologist,Heart Disease,Atorvastatin,206
Doc_15453,Lucknow,Endocrinologist,Liver Disease,Ursodeoxycholic Acid,199
Doc_15453,Lucknow,Endocrinologist,Cancer,Doxorubicin,205
Doc_15453,Lucknow,Endocrinologist,Diabetes,Insulin,265
Doc_15454,Mumbai,Neurologist,Cancer,Cisplatin,152
Doc_15454,Mumbai,Neurologist,Skin Infection,Amoxicillin,443
Doc_15454,Mumbai,Neurologist,Liver Disease,Tenofovir,100
Doc_15454,Mumbai,Neurologist,Stroke,Clopidogrel,462
Doc_15455,Ahmedabad,Oncologist,Asthma,Budesonide,448
Doc_15456,Ahmedabad,Gastroenterologist,Liver Disease,Silymarin,466
Doc_15456,Ahmedabad,Gastroenterologist,Diabetes,Metformin,187
Doc_15456,Ahmedabad,Gastroenterologist,Skin Infection,Amoxicillin,329
Doc_15457,Mumbai,Oncologist,Stroke,Warfarin,79
Doc_15457,Mumbai,Oncologist,Skin Infection,Mupirocin,32
Doc_15457,Mumbai,Oncologist,Asthma,Budesonide,269
Doc_15458,Hyderabad,General Physician,Cancer,Cisplatin,439
Doc_15458,Hyderabad,General Physician,Asthma,Montelukast,296
Doc_15459,Lucknow,General Physician,Skin Infection,Mupirocin,326
Doc_15459,Lucknow,General Physician,Liver Disease,Tenofovir,377
Doc_15460,Kolkata,Cardiologist,Diabetes,Glipizide,278
Doc_15460,Kolkata,Cardiologist,Liver Disease,Ursodeoxycholic Acid,380
Doc_15460,Kolkata,Cardiologist,Asthma,Montelukast,243
Doc_15460,Kolkata,Cardiologist,Stroke,Warfarin,196
Doc_15461,Lucknow,Cardiologist,Asthma,Montelukast,122
Doc_15462,Lucknow,Gastroenterologist,Stroke,Warfarin,496
Doc_15462,Lucknow,Gastroenterologist,Heart Disease,Aspirin,50
Doc_15462,Lucknow,Gastroenterologist,Hypertension,Losartan,173
Doc_15463,Jaipur,Dermatologist,Hypertension,Losartan,243
Doc_15463,Jaipur,Dermatologist,Stroke,Warfarin,401
Doc_15464,Kolkata,Oncologist,Heart Disease,Aspirin,193
Doc_15464,Kolkata,Oncologist,Liver Disease,Ursodeoxycholic Acid,473
Doc_15464,Kolkata,Oncologist,Diabetes,Metformin,45
Doc_15464,Kolkata,Oncologist,Skin Infection,Amoxicillin,244
Doc_15465,Hyderabad,Oncologist,Diabetes,Glipizide,359
Doc_15465,Hyderabad,Oncologist,Heart Disease,Atorvastatin,310
Doc_15465,Hyderabad,Oncologist,Skin Infection,Amoxicillin,394
Doc_15466,Lucknow,Oncologist,Skin Infection,Clindamycin,274
Doc_15467,Lucknow,Dermatologist,Cancer,Cisplatin,378
Doc_15467,Lucknow,Dermatologist,Heart Disease,Clopidogrel,83
Doc_15467,Lucknow,Dermatologist,Diabetes,Metformin,423
Doc_15467,Lucknow,Dermatologist,Liver Disease,Tenofovir,336
Doc_15467,Lucknow,Dermatologist,Stroke,Clopidogrel,25
Doc_15468,Ahmedabad,Endocrinologist,Skin Infection,Clindamycin,55
Doc_15468,Ahmedabad,Endocrinologist,Diabetes,Glipizide,42
Doc_15468,Ahmedabad,Endocrinologist,Liver Disease,Ursodeoxycholic Acid,473
Doc_15468,Ahmedabad,Endocrinologist,Cancer,Doxorubicin,436
Doc_15469,Hyderabad,General Physician,Liver Disease,Silymarin,242
Doc_15469,Hyderabad,General Physician,Skin Infection,Amoxicillin,301
Doc_15469,Hyderabad,General Physician,Diabetes,Glipizide,452
Doc_15470,Ahmedabad,Gastroenterologist,Heart Disease,Aspirin,322
Doc_15470,Ahmedabad,Gastroenterologist,Diabetes,Glipizide,134
Doc_15470,Ahmedabad,Gastroenterologist,Cancer,Doxorubicin,117
Doc_15470,Ahmedabad,Gastroenterologist,Skin Infection,Clindamycin,28
Doc_15470,Ahmedabad,Gastroenterologist,Liver Disease,Tenofovir,290
Doc_15471,Hyderabad,Oncologist,Liver Disease,Tenofovir,324
Doc_15471,Hyderabad,Oncologist,Hypertension,Amlodipine,396
Doc_15471,Hyderabad,Oncologist,Heart Disease,Clopidogrel,248
Doc_15472,Mumbai,Dermatologist,Cancer,Doxorubicin,430
Doc_15473,Ahmedabad,Endocrinologist,Liver Disease,Tenofovir,454
Doc_15474,Ahmedabad,Oncologist,Liver Disease,Silymarin,103
Doc_15474,Ahmedabad,Oncologist,Stroke,Clopidogrel,304
Doc_15474,Ahmedabad,Oncologist,Diabetes,Glipizide,298
Doc_15474,Ahmedabad,Oncologist,Skin Infection,Mupirocin,120
Doc_15475,Pune,Neurologist,Stroke,Alteplase,151
Doc_15475,Pune,Neurologist,Liver Disease,Ursodeoxycholic Acid,56
Doc_15475,Pune,Neurologist,Asthma,Salbutamol,422
Doc_15475,Pune,Neurologist,Hypertension,Losartan,495
Doc_15475,Pune,Neurologist,Heart Disease,Clopidogrel,472
Doc_15476,Lucknow,General Physician,Cancer,Cisplatin,410
Doc_15477,Chennai,General Physician,Skin Infection,Clindamycin,153
Doc_15477,Chennai,General Physician,Diabetes,Insulin,196
Doc_15478,Kolkata,Oncologist,Diabetes,Metformin,356
Doc_15479,Delhi,Oncologist,Liver Disease,Silymarin,325
Doc_15480,Mumbai,Pulmonologist,Stroke,Clopidogrel,484
Doc_15480,Mumbai,Pulmonologist,Heart Disease,Aspirin,396
Doc_15480,Mumbai,Pulmonologist,Diabetes,Insulin,44
Doc_15480,Mumbai,Pulmonologist,Asthma,Montelukast,80
Doc_15480,Mumbai,Pulmonologist,Liver Disease,Silymarin,438
Doc_15481,Chennai,Pulmonologist,Stroke,Warfarin,78
Doc_15482,Pune,Gastroenterologist,Cancer,Paclitaxel,77
Doc_15482,Pune,Gastroenterologist,Hypertension,Amlodipine,270
Doc_15483,Pune,Dermatologist,Liver Disease,Ursodeoxycholic Acid,376
Doc_15484,Delhi,Oncologist,Cancer,Paclitaxel,347
Doc_15484,Delhi,Oncologist,Stroke,Warfarin,311
Doc_15484,Delhi,Oncologist,Asthma,Salbutamol,13
Doc_15484,Delhi,Oncologist,Heart Disease,Aspirin,324
Doc_15485,Delhi,Oncologist,Diabetes,Insulin,86
Doc_15485,Delhi,Oncologist,Stroke,Clopidogrel,362
Doc_15485,Delhi,Oncologist,Liver Disease,Silymarin,188
Doc_15486,Ahmedabad,Gastroenterologist,Hypertension,Amlodipine,206
Doc_15486,Ahmedabad,Gastroenterologist,Skin Infection,Mupirocin,412
Doc_15486,Ahmedabad,Gastroenterologist,Stroke,Alteplase,433
Doc_15486,Ahmedabad,Gastroenterologist,Cancer,Cisplatin,200
Doc_15487,Bangalore,Neurologist,Stroke,Clopidogrel,145
Doc_15488,Mumbai,Gastroenterologist,Skin Infection,Mupirocin,492
Doc_15489,Ahmedabad,Oncologist,Asthma,Budesonide,125
Doc_15490,Lucknow,Gastroenterologist,Skin Infection,Amoxicillin,234
Doc_15490,Lucknow,Gastroenterologist,Asthma,Budesonide,340
Doc_15490,Lucknow,Gastroenterologist,Heart Disease,Clopidogrel,247
Doc_15490,Lucknow,Gastroenterologist,Cancer,Doxorubicin,250
Doc_15491,Bangalore,Oncologist,Skin Infection,Mupirocin,205
Doc_15491,Bangalore,Oncologist,Liver Disease,Ursodeoxycholic Acid,141
Doc_15491,Bangalore,Oncologist,Asthma,Salbutamol,62
Doc_15491,Bangalore,Oncologist,Diabetes,Metformin,222
Doc_15492,Bangalore,Endocrinologist,Stroke,Clopidogrel,214
Doc_15492,Bangalore,Endocrinologist,Cancer,Paclitaxel,22
Doc_15492,Bangalore,Endocrinologist,Hypertension,Amlodipine,138
Doc_15493,Delhi,Oncologist,Heart Disease,Aspirin,308
Doc_15493,Delhi,Oncologist,Cancer,Cisplatin,468
Doc_15494,Bangalore,Cardiologist,Diabetes,Metformin,245
Doc_15494,Bangalore,Cardiologist,Skin Infection,Amoxicillin,423
Doc_15494,Bangalore,Cardiologist,Stroke,Clopidogrel,443
Doc_15494,Bangalore,Cardiologist,Heart Disease,Aspirin,98
Doc_15495,Ahmedabad,Gastroenterologist,Heart Disease,Aspirin,261
Doc_15495,Ahmedabad,Gastroenterologist,Hypertension,Metoprolol,457
Doc_15496,Chennai,Oncologist,Stroke,Clopidogrel,314
Doc_15496,Chennai,Oncologist,Liver Disease,Tenofovir,432
Doc_15496,Chennai,Oncologist,Cancer,Doxorubicin,447
Doc_15496,Chennai,Oncologist,Diabetes,Metformin,474
Doc_15497,Lucknow,Gastroenterologist,Liver Disease,Silymarin,254
Doc_15497,Lucknow,Gastroenterologist,Cancer,Paclitaxel,153
Doc_15498,Bangalore,Neurologist,Cancer,Paclitaxel,327
Doc_15498,Bangalore,Neurologist,Asthma,Montelukast,469
Doc_15498,Bangalore,Neurologist,Heart Disease,Clopidogrel,351
Doc_15498,Bangalore,Neurologist,Skin Infection,Mupirocin,220
Doc_15499,Pune,Pulmonologist,Hypertension,Amlodipine,487
Doc_15499,Pune,Pulmonologist,Cancer,Cisplatin,196
Doc_15499,Pune,Pulmonologist,Skin Infection,Clindamycin,267
Doc_15500,Lucknow,Neurologist,Skin Infection,Mupirocin,325
Doc_15501,Delhi,Neurologist,Stroke,Warfarin,204
Doc_15501,Delhi,Neurologist,Liver Disease,Tenofovir,184
Doc_15501,Delhi,Neurologist,Diabetes,Insulin,127
Doc_15502,Bangalore,Pulmonologist,Cancer,Paclitaxel,96
Doc_15502,Bangalore,Pulmonologist,Liver Disease,Tenofovir,233
Doc_15502,Bangalore,Pulmonologist,Heart Disease,Atorvastatin,494
Doc_15503,Hyderabad,Endocrinologist,Cancer,Paclitaxel,349
Doc_15503,Hyderabad,Endocrinologist,Hypertension,Amlodipine,334
Doc_15504,Delhi,Dermatologist,Stroke,Clopidogrel,349
Doc_15504,Delhi,Dermatologist,Diabetes,Glipizide,249
Doc_15504,Delhi,Dermatologist,Asthma,Montelukast,444
Doc_15504,Delhi,Dermatologist,Hypertension,Losartan,302
Doc_15505,Bangalore,Gastroenterologist,Asthma,Montelukast,31
Doc_15505,Bangalore,Gastroenterologist,Diabetes,Glipizide,245
Doc_15506,Ahmedabad,General Physician,Asthma,Budesonide,49
Doc_15506,Ahmedabad,General Physician,Diabetes,Glipizide,20
Doc_15507,Kolkata,Cardiologist,Asthma,Budesonide,413
Doc_15507,Kolkata,Cardiologist,Skin Infection,Mupirocin,275
Doc_15507,Kolkata,Cardiologist,Stroke,Clopidogrel,382
Doc_15507,Kolkata,Cardiologist,Cancer,Doxorubicin,140
Doc_15507,Kolkata,Cardiologist,Heart Disease,Atorvastatin,47
Doc_15508,Delhi,Pulmonologist,Liver Disease,Silymarin,374
Doc_15508,Delhi,Pulmonologist,Diabetes,Metformin,419
Doc_15508,Delhi,Pulmonologist,Cancer,Doxorubicin,178
Doc_15508,Delhi,Pulmonologist,Asthma,Montelukast,380
Doc_15508,Delhi,Pulmonologist,Skin Infection,Mupirocin,298
Doc_15509,Pune,Gastroenterologist,Cancer,Paclitaxel,297
Doc_15509,Pune,Gastroenterologist,Stroke,Clopidogrel,427
Doc_15509,Pune,Gastroenterologist,Hypertension,Losartan,312
Doc_15509,Pune,Gastroenterologist,Heart Disease,Clopidogrel,172
Doc_15510,Chennai,Dermatologist,Heart Disease,Aspirin,58
Doc_15510,Chennai,Dermatologist,Skin Infection,Clindamycin,490
Doc_15511,Lucknow,Cardiologist,Diabetes,Metformin,394
Doc_15511,Lucknow,Cardiologist,Stroke,Warfarin,138
Doc_15512,Jaipur,Endocrinologist,Cancer,Cisplatin,118
Doc_15512,Jaipur,Endocrinologist,Stroke,Alteplase,454
Doc_15512,Jaipur,Endocrinologist,Asthma,Budesonide,14
Doc_15512,Jaipur,Endocrinologist,Hypertension,Amlodipine,22
Doc_15512,Jaipur,Endocrinologist,Liver Disease,Tenofovir,441
Doc_15513,Pune,Endocrinologist,Diabetes,Insulin,373
Doc_15513,Pune,Endocrinologist,Stroke,Warfarin,306
Doc_15514,Jaipur,Gastroenterologist,Liver Disease,Silymarin,495
Doc_15515,Ahmedabad,Endocrinologist,Asthma,Salbutamol,447
Doc_15515,Ahmedabad,Endocrinologist,Diabetes,Metformin,367
Doc_15515,Ahmedabad,Endocrinologist,Heart Disease,Atorvastatin,96
Doc_15516,Hyderabad,Dermatologist,Liver Disease,Ursodeoxycholic Acid,128
Doc_15516,Hyderabad,Dermatologist,Stroke,Clopidogrel,319
Doc_15516,Hyderabad,Dermatologist,Skin Infection,Mupirocin,55
Doc_15517,Mumbai,Oncologist,Asthma,Budesonide,238
Doc_15517,Mumbai,Oncologist,Heart Disease,Aspirin,22
Doc_15517,Mumbai,Oncologist,Diabetes,Glipizide,31
Doc_15517,Mumbai,Oncologist,Skin Infection,Amoxicillin,465
Doc_15517,Mumbai,Oncologist,Hypertension,Losartan,453
Doc_15518,Pune,Cardiologist,Heart Disease,Aspirin,204
Doc_15518,Pune,Cardiologist,Skin Infection,Amoxicillin,198
Doc_15518,Pune,Cardiologist,Liver Disease,Silymarin,375
Doc_15518,Pune,Cardiologist,Stroke,Warfarin,119
Doc_15518,Pune,Cardiologist,Diabetes,Insulin,183
Doc_15519,Jaipur,Oncologist,Liver Disease,Ursodeoxycholic Acid,222
Doc_15519,Jaipur,Oncologist,Heart Disease,Aspirin,284
Doc_15519,Jaipur,Oncologist,Asthma,Budesonide,341
Doc_15520,Delhi,Neurologist,Liver Disease,Silymarin,461
Doc_15520,Delhi,Neurologist,Asthma,Montelukast,452
Doc_15520,Delhi,Neurologist,Heart Disease,Clopidogrel,194
Doc_15520,Delhi,Neurologist,Diabetes,Glipizide,181
Doc_15520,Delhi,Neurologist,Cancer,Doxorubicin,245
Doc_15521,Jaipur,Gastroenterologist,Asthma,Budesonide,319
Doc_15521,Jaipur,Gastroenterologist,Cancer,Doxorubicin,28
Doc_15522,Jaipur,Cardiologist,Diabetes,Metformin,371
Doc_15522,Jaipur,Cardiologist,Cancer,Paclitaxel,232
Doc_15522,Jaipur,Cardiologist,Hypertension,Losartan,173
Doc_15522,Jaipur,Cardiologist,Skin Infection,Clindamycin,444
Doc_15522,Jaipur,Cardiologist,Stroke,Clopidogrel,53
Doc_15523,Mumbai,Gastroenterologist,Hypertension,Metoprolol,430
Doc_15523,Mumbai,Gastroenterologist,Heart Disease,Atorvastatin,92
Doc_15523,Mumbai,Gastroenterologist,Stroke,Warfarin,438
Doc_15523,Mumbai,Gastroenterologist,Skin Infection,Clindamycin,438
Doc_15524,Pune,Pulmonologist,Liver Disease,Silymarin,108
Doc_15524,Pune,Pulmonologist,Skin Infection,Amoxicillin,358
Doc_15525,Hyderabad,Neurologist,Asthma,Salbutamol,332
Doc_15525,Hyderabad,Neurologist,Hypertension,Losartan,210
Doc_15525,Hyderabad,Neurologist,Heart Disease,Aspirin,356
Doc_15526,Delhi,Dermatologist,Diabetes,Metformin,238
Doc_15526,Delhi,Dermatologist,Liver Disease,Silymarin,387
Doc_15527,Lucknow,Oncologist,Diabetes,Insulin,246
Doc_15527,Lucknow,Oncologist,Liver Disease,Silymarin,386
Doc_15527,Lucknow,Oncologist,Heart Disease,Atorvastatin,206
Doc_15527,Lucknow,Oncologist,Stroke,Clopidogrel,480
Doc_15528,Jaipur,Pulmonologist,Liver Disease,Ursodeoxycholic Acid,399
Doc_15528,Jaipur,Pulmonologist,Stroke,Alteplase,122
Doc_15529,Ahmedabad,General Physician,Asthma,Salbutamol,211
Doc_15529,Ahmedabad,General Physician,Cancer,Doxorubicin,182
Doc_15530,Kolkata,Gastroenterologist,Liver Disease,Tenofovir,100
Doc_15530,Kolkata,Gastroenterologist,Heart Disease,Atorvastatin,263
Doc_15530,Kolkata,Gastroenterologist,Hypertension,Amlodipine,308
Doc_15530,Kolkata,Gastroenterologist,Cancer,Paclitaxel,242
Doc_15530,Kolkata,Gastroenterologist,Asthma,Salbutamol,60
Doc_15531,Kolkata,Oncologist,Heart Disease,Clopidogrel,103
Doc_15532,Ahmedabad,Cardiologist,Heart Disease,Atorvastatin,51
Doc_15532,Ahmedabad,Cardiologist,Cancer,Cisplatin,262
Doc_15532,Ahmedabad,Cardiologist,Asthma,Salbutamol,44
Doc_15532,Ahmedabad,Cardiologist,Hypertension,Losartan,342
Doc_15533,Lucknow,Cardiologist,Asthma,Budesonide,184
Doc_15533,Lucknow,Cardiologist,Heart Disease,Atorvastatin,403
Doc_15534,Bangalore,Endocrinologist,Liver Disease,Silymarin,115
Doc_15534,Bangalore,Endocrinologist,Hypertension,Amlodipine,402
Doc_15534,Bangalore,Endocrinologist,Cancer,Cisplatin,391
Doc_15534,Bangalore,Endocrinologist,Asthma,Montelukast,52
Doc_15534,Bangalore,Endocrinologist,Heart Disease,Atorvastatin,71
Doc_15535,Chennai,Oncologist,Liver Disease,Tenofovir,211
Doc_15536,Jaipur,Endocrinologist,Skin Infection,Clindamycin,363
Doc_15536,Jaipur,Endocrinologist,Diabetes,Glipizide,374
Doc_15537,Kolkata,General Physician,Asthma,Salbutamol,428
Doc_15537,Kolkata,General Physician,Cancer,Doxorubicin,97
Doc_15537,Kolkata,General Physician,Diabetes,Insulin,437
Doc_15538,Bangalore,Gastroenterologist,Asthma,Budesonide,175
Doc_15539,Mumbai,Neurologist,Diabetes,Metformin,332
Doc_15539,Mumbai,Neurologist,Cancer,Doxorubicin,101
Doc_15539,Mumbai,Neurologist,Heart Disease,Atorvastatin,255
Doc_15540,Lucknow,Gastroenterologist,Asthma,Montelukast,148
Doc_15540,Lucknow,Gastroenterologist,Heart Disease,Atorvastatin,101
Doc_15540,Lucknow,Gastroenterologist,Liver Disease,Silymarin,80
Doc_15541,Bangalore,Dermatologist,Liver Disease,Ursodeoxycholic Acid,292
Doc_15542,Ahmedabad,Gastroenterologist,Asthma,Montelukast,357
Doc_15542,Ahmedabad,Gastroenterologist,Stroke,Warfarin,227
Doc_15543,Chennai,Gastroenterologist,Liver Disease,Silymarin,272
Doc_15543,Chennai,Gastroenterologist,Cancer,Doxorubicin,375
Doc_15543,Chennai,Gastroenterologist,Diabetes,Glipizide,64
Doc_15543,Chennai,Gastroenterologist,Asthma,Salbutamol,207
Doc_15544,Lucknow,Neurologist,Cancer,Cisplatin,465
Doc_15544,Lucknow,Neurologist,Liver Disease,Ursodeoxycholic Acid,225
Doc_15544,Lucknow,Neurologist,Stroke,Warfarin,347
Doc_15545,Mumbai,Dermatologist,Hypertension,Losartan,368
Doc_15545,Mumbai,Dermatologist,Stroke,Warfarin,481
Doc_15545,Mumbai,Dermatologist,Liver Disease,Silymarin,492
Doc_15545,Mumbai,Dermatologist,Heart Disease,Atorvastatin,308
Doc_15546,Pune,Oncologist,Skin Infection,Amoxicillin,229
Doc_15546,Pune,Oncologist,Diabetes,Glipizide,275
Doc_15547,Pune,Cardiologist,Stroke,Warfarin,86
Doc_15547,Pune,Cardiologist,Skin Infection,Amoxicillin,62
Doc_15547,Pune,Cardiologist,Diabetes,Glipizide,219
Doc_15548,Kolkata,Dermatologist,Diabetes,Glipizide,329
Doc_15548,Kolkata,Dermatologist,Stroke,Warfarin,319
Doc_15549,Pune,General Physician,Heart Disease,Clopidogrel,353
Doc_15549,Pune,General Physician,Liver Disease,Ursodeoxycholic Acid,454
Doc_15549,Pune,General Physician,Asthma,Budesonide,464
Doc_15550,Hyderabad,Pulmonologist,Asthma,Salbutamol,225
Doc_15550,Hyderabad,Pulmonologist,Skin Infection,Amoxicillin,269
Doc_15550,Hyderabad,Pulmonologist,Stroke,Clopidogrel,194
Doc_15551,Lucknow,Dermatologist,Diabetes,Metformin,490
Doc_15551,Lucknow,Dermatologist,Heart Disease,Aspirin,219
Doc_15551,Lucknow,Dermatologist,Stroke,Alteplase,305
Doc_15552,Hyderabad,Neurologist,Cancer,Paclitaxel,15
Doc_15552,Hyderabad,Neurologist,Diabetes,Glipizide,467
Doc_15552,Hyderabad,Neurologist,Stroke,Warfarin,46
Doc_15552,Hyderabad,Neurologist,Skin Infection,Mupirocin,273
Doc_15552,Hyderabad,Neurologist,Heart Disease,Atorvastatin,249
Doc_15553,Kolkata,Endocrinologist,Diabetes,Glipizide,266
Doc_15553,Kolkata,Endocrinologist,Heart Disease,Atorvastatin,446
Doc_15553,Kolkata,Endocrinologist,Asthma,Budesonide,82
Doc_15553,Kolkata,Endocrinologist,Hypertension,Metoprolol,457
Doc_15553,Kolkata,Endocrinologist,Stroke,Clopidogrel,223
Doc_15554,Ahmedabad,General Physician,Skin Infection,Mupirocin,29
Doc_15554,Ahmedabad,General Physician,Heart Disease,Clopidogrel,351
Doc_15554,Ahmedabad,General Physician,Hypertension,Losartan,461
Doc_15554,Ahmedabad,General Physician,Diabetes,Metformin,268
Doc_15554,Ahmedabad,General Physician,Stroke,Alteplase,321
Doc_15555,Kolkata,General Physician,Hypertension,Metoprolol,313
Doc_15555,Kolkata,General Physician,Diabetes,Metformin,357
Doc_15556,Pune,Neurologist,Stroke,Clopidogrel,489
Doc_15557,Hyderabad,Endocrinologist,Liver Disease,Silymarin,325
Doc_15557,Hyderabad,Endocrinologist,Skin Infection,Clindamycin,411
Doc_15557,Hyderabad,Endocrinologist,Hypertension,Losartan,152
Doc_15557,Hyderabad,Endocrinologist,Cancer,Cisplatin,444
Doc_15558,Delhi,General Physician,Diabetes,Insulin,15
Doc_15558,Delhi,General Physician,Heart Disease,Atorvastatin,274
Doc_15559,Lucknow,Oncologist,Hypertension,Losartan,215
Doc_15559,Lucknow,Oncologist,Stroke,Alteplase,423
Doc_15559,Lucknow,Oncologist,Diabetes,Insulin,157
Doc_15560,Ahmedabad,Gastroenterologist,Diabetes,Glipizide,152
Doc_15560,Ahmedabad,Gastroenterologist,Stroke,Warfarin,144
Doc_15560,Ahmedabad,Gastroenterologist,Skin Infection,Clindamycin,353
Doc_15561,Jaipur,Cardiologist,Cancer,Paclitaxel,180
Doc_15561,Jaipur,Cardiologist,Liver Disease,Tenofovir,30
Doc_15561,Jaipur,Cardiologist,Skin Infection,Clindamycin,84
Doc_15562,Delhi,Pulmonologist,Cancer,Cisplatin,381
Doc_15562,Delhi,Pulmonologist,Hypertension,Metoprolol,45
Doc_15562,Delhi,Pulmonologist,Diabetes,Insulin,40
Doc_15562,Delhi,Pulmonologist,Heart Disease,Aspirin,121
Doc_15562,Delhi,Pulmonologist,Skin Infection,Clindamycin,240
Doc_15563,Kolkata,Neurologist,Asthma,Salbutamol,333
Doc_15563,Kolkata,Neurologist,Hypertension,Amlodipine,204
Doc_15563,Kolkata,Neurologist,Skin Infection,Clindamycin,199
Doc_15564,Pune,Pulmonologist,Hypertension,Losartan,392
Doc_15564,Pune,Pulmonologist,Heart Disease,Clopidogrel,458
Doc_15564,Pune,Pulmonologist,Cancer,Doxorubicin,413
Doc_15565,Bangalore,Cardiologist,Heart Disease,Atorvastatin,397
Doc_15565,Bangalore,Cardiologist,Skin Infection,Clindamycin,344
Doc_15565,Bangalore,Cardiologist,Hypertension,Metoprolol,134
Doc_15565,Bangalore,Cardiologist,Cancer,Paclitaxel,308
Doc_15565,Bangalore,Cardiologist,Stroke,Clopidogrel,208
Doc_15566,Pune,General Physician,Skin Infection,Amoxicillin,19
Doc_15567,Chennai,Neurologist,Liver Disease,Tenofovir,487
Doc_15568,Hyderabad,Gastroenterologist,Asthma,Budesonide,111
Doc_15568,Hyderabad,Gastroenterologist,Heart Disease,Aspirin,448
Doc_15569,Mumbai,Pulmonologist,Heart Disease,Aspirin,451
Doc_15569,Mumbai,Pulmonologist,Skin Infection,Mupirocin,448
Doc_15569,Mumbai,Pulmonologist,Asthma,Budesonide,349
Doc_15569,Mumbai,Pulmonologist,Stroke,Alteplase,64
Doc_15569,Mumbai,Pulmonologist,Liver Disease,Ursodeoxycholic Acid,477
Doc_15570,Bangalore,Cardiologist,Stroke,Clopidogrel,202
Doc_15570,Bangalore,Cardiologist,Skin Infection,Clindamycin,174
Doc_15570,Bangalore,Cardiologist,Diabetes,Glipizide,236
Doc_15570,Bangalore,Cardiologist,Asthma,Budesonide,481
Doc_15570,Bangalore,Cardiologist,Cancer,Doxorubicin,173
Doc_15571,Delhi,Neurologist,Cancer,Paclitaxel,276
